name_id,features
S_114,"고운달 오크은(는)  오미자를 원료로 한국와인의 새로운 지평을 연 위스키 마스터 블랜더 이종기 장인에 의해 탄생한 프리미엄 증류주이다. 오미자 브랜디 고운달은 친환경 오미자로 3년을 발효 숙성한 오미자와인을 증류한 이후, 추가로 3년을 숙성한 제품이다."
S_115,고운달 백자은(는) 한국 최초의 위스키 마스터블랜더 이종기 명인의 36년간 쌓아온 양조 기술을 집약한 최고급 증류주이다. 한국 전통 문경도자기에서 숙성하여 오미자 본연의 맛과 향이 그대로 살아 있는 맑고 투명한 제품이다.
S_116,"문경바람 오크은(는) 한국 최초의 위스키 마스터블랜더 이종기 명인의 37년간 쌓아온 양조 기술로 탄생한 고급 증류주이다. 맛과 당도가 우수한 문경사과를 원료로 정통발효공법으로 제조한 사과와인을 증류하여 오크통에서 숙성하였다. 사과의 상큼한 맛과 오크통에서 추출된 초콜릿, 바닐라, 아몬드 향이 묘하게 밸런스를 맞춘 제품. 40도의 고도주임에도 불구하고 새콤한 신맛을 느낄 수 있으며, 전체적인 향과 맛의 균형미가 좋고 약간의 단맛이 술을 맛있게 한다. 하이볼, 칵테일 등을 통해 식중주로도 충분히 즐길 수 있는 증류주이다."
S_117,"한비 쌀소주은(는) 국내산 쌀 100%와 누룩, 그리고 제천의 맑은 물 이외에 향과 맛을 내기 위한 어떠한 인공첨가물도 넣지않은 순수 전통소주이다. 알코올 도수 40%의 고도주이나 입안에서 전통소주의 향이 오래 남고 목 넘김이 부드러운 제품이다."
S_118,한비 오가피술은(는) 국내산 쌀을 발효하여 증류한 후 10년생 친환경 가시오가피 뿌리와 함께 숙성시킨 전통주이다 재료로 쓰이는 오가피는 국내에서 유일하게 농산물우수관리인증(GAP)을 받은 것으로 중국산 오가피에 비해 약효성분이 6배나 더 함유하고 있다고 한다. 인공첨가물을 넣지 않고 전통기법으로 제조하여 알코올 도수 35%의 고도주이나 부드럽게 마실 수 있다.
S_119,"계룡산 산삼주 금수강산 40%은(는) 해발 400m 이상의 계룡산 줄기 무공해 청정지역에서 자란 10년 전후의 산양삼을 사용하여 한 해 5천병만 한정 생산하는 제품이다. 산양삼의 그윽한 향과 모방할 수 없는 독특한 맛이 어우러진 고급 산삼주이다. 2005년 국내 최초로 산삼주를 제조하기 시작하여 현재 미국, 유럽, 동남아 지역 등에 수출되고 있다. 배양근이나 농축액 제품과는 달리 산양삼 원액을 사용하고 산양삼 1뿌리가 통째로 들어가 있다."
S_120,"계룡산 산삼주 금수강산 21%은(는) 해발 400m 이상의 계룡산 줄기 무공해 청정지역에서 자란 10년 전후의 산양삼을 사용하여 한 해 5천병만 한정 생산하는 제품이다. 산양삼의 그윽한 향과 모방할 수 없는 독특한 맛이 어우러진 고급 산삼주이다. 2005년 국내 최초로 산삼주를 제조하기 시작하여 현재 미국, 유럽, 동남아 지역 등에 수출되고 있다. 배양근이나 농축액 제품과는 달리 산양삼 원액을 사용하고 산양삼 1뿌리가 통째로 들어가 있다."
S_121,"화주은(는) 한 모금 입에 머금으면 무겁지 않은 알싸한 맛이 퍼지며 은은한 홍삼향이 느껴진다. 국내산 쌀을 원료로 발효, 숙성, 증류한 후 최상급 6년근 홍삼 농축액으로 브랜딩하고 숙성과정을 거쳐 홍삼의 떫은 맛이 느껴지지 않고 은은하고 깨끗한 풍미가 입안에 남는 술이다."
S_122,"강소주은(는) 알코올 도수 50%의 고도주로 스트레이트로 직접 마시기 보다는 칵테일과 담금용 전용술로 제조한 술이다. 강소주로 담근술은 알코올 살균, 방부작용으로 보존성이 높고 재료의 고유 성분을 잘 추출해주어 맛과 향이 잘 우러나게 한다. 혼탁함과 침전물이 적어 고급 담금술을 만들 때 좋다. 또한 강소주를 베이스로 한 다양한 부재료를 활용하여 칵테일로 제조하여 마시면 색다른 맛을 즐길 수 있다."
S_123,왕율주은(는) 공주산 밤에 국내산 백미로 빚은 국내에서 최초로 생산된 밤 증류주이다. 공주밤을 넣은 소주 답게 밤의 맛이 진하게 베어 나온다. 술을 입에 머물고 있으면 마치 생 고구마를 입에 물고 있는듯 단맛이 천천히 우러나온다. 프리미엄 증류주 답게 알코올 도수는 높으나 부드러운 맛을 간직하고 있다. 왕율주는 알코올 도수 40% 제품(공주밤 31.5% 함유)과 25% 제품(공주밤 23.5% 함유)이 출시되고 있다.
S_124,"한주은(는) 조선시대 선조들의 로주두말빚이(露酒二斗方)’ 비법을 옥천의 물과 쌀로 재현한 전통 증류식 소주다. 로주’란 찹쌀과 멥쌀로 술을 빚은 후 이를 다시 땀을 내듯 증류시킨다는 뜻에서 유래된 말이다. 땀을 내듯 증류시킨다는 뜻으로 한주(汗酒), 이슬같이 받아낸다는 의미로 로주(露酒)라고도 불린다. 서울시 무형문화재 제2호 송절주의 기능보유자 故박아지 여사와 며느리 이성자 선생에 의해 계승 발전되어 왔다. 한번 맛을 보면 일반 소주보다 명렬한 기운에 금세 흥취가 오르지만 뒤끝이 없이 맑게 깨 다시 찾게 되는 매력이 장점이다. 1994년부터 본격적으로 시판되고 있다."
S_125,"천비향 화주은(는) 오양주기법으로 제조한 약주를 증류한 제품이다 오랜 전통방식인 오양주 제조기법으로 만든다. 오양주라고 하면 술을 5회에 걸쳐 빚는다는 뜻으로, 또는 술 빚는 법에 따른 분류법을 가리키는 것으로 인식되어 왔다. 우리 술은 술 빚는 횟수에 따라 단양주, 이양주, 삼양주, 사양주, 오양주 등으로 구분하기 때문이다. 그 만큼 술을 빚는 이의 정성이 들어간 술이 오양주이다. 천비향 화주는 천비향 약주를 4번 증류하고 1년 이상 숙성한 제품으로 25%, 40%, 53%로 알코올 도수를 나누어 출시된다. 천비향 오양주를 기반으로 증류한 제품이라 향미의 잠재력도 깊고 맛도 입체감 있다. 특히 탄 향이 없이 깔끔하게 내린 가운데서도 감칠맛과 깊이가 느껴지는 고급 증류주이다. 천비향 화주는 상온에서 마실 때 제품의 풍미를 그대로 느낄 수 있는 증류주이다. 알코올도수 40%의 고도주이나 목 넘김이 좋고 입안에 향이 오래도록 남는다. 가볍게 마시려면 얼음을 넣어 온더락으로 마시거나 주스 또는 과일청에 섞어 칵테일로 마셔도 좋다."
S_126,이도 22은(는) 친환경 유기농 우리쌀 100%에 농촌진흥청 특허 출원 된 우리땅 순수 토종 효모를 사용하여 빚은 지역 특산 증류식 전통 소주다. 세종대왕의 이름과 같은 이도는 20년간 전통주의 길을 고집한 경기도 장인의 정신으로 완성됐다. 2016년 우리술 품평회 대상을 받아 맛으로도 인정된 이도는 그 부드러운 맛과 깊은 풍미가 특징이다. 이도 22는 세종대왕 이도가 22세의 나이로 즉위함을 기려 빚은 술이다.
S_127,"려은(는) 여주의 자연에서 잘 자란 최고급의 고구마와 쌀로 빚어 상압증류를 통한 고구마 소주의 향긋한 향과 감압증류한 쌀소주의 감칠맛을 최적의 황금비율로 혼합하여 기존 증류소주와는 다른 가치를 담았다. 자연이 만들어낸 특별한 재료 각각의 개성을 살리기 위해 고구마와 쌀을 각기 다른 방식으로 증류한다, 고구마는 그 향긋한 향이 잘 나타나도록 아로마성 물질이 증류되도록 상압 증류 과정을 거치며, 쌀은 특유의 부드러움과 감칠맛을 더욱 잘 나타낼 수 있는 감압증류 방식으로 증류한다. 증류된 술은 재료 본연의 개성을 드러낼 수 있도록 최적의 황금 비율로 블랜딩하고 옹기 속에서 숙성 과정을 거쳐 완성된다."
S_128,"대잎술은(는) 멥쌀과 찹쌀을 주 재료로 솔잎, 인삼, 대추, 구기자, 산약, 오미자, 당귀 등 10여 가지의 한약재가 들어가 대나무에서 100일 이상 숙성하여 술을 빚고 있다. 달짝지근한 맛과 함께 각종 한약재들이 조화롭게 맛을 내는 대통대잎술은 마치 약 같은 느낌을 주기에 충분하다. 다양한 약재가 들어가지만 법 상으로는 약주가 아닌 일반 증류주인 대통대잎술. 발효와 숙성으로만 만들면 약주가 되지만 증류를 하게 되면 증류식소주로 분류가 된다. 이 때문에 대통대잎술은 증류식 소주가 되는 것인데, 말의 어원으로만 바라보면 여러 약재가 들어가 약이 되는 약주(藥酒)가 맞기도 하다."
S_129,"명품홍주은(는) 고두밥을 지어 덧술을 만들고, 발효가 끝난 덧술을 가마솥에 부어 예열해, 가마솥 위에 소줏고리를 올려 증류된 소주를 내린다. 마지막으로 지초뿌리에 소주를 통과시키면 붉은 빛깔을 자랑하는 홍주가 탄생된다. 술의 색상이 지초에서 용출되어 CD00000233이 아름답게 착색되어 시각적인 매력을 느끼게하고 동시에 술맛과 향이 전통증류주의 독특한 향기를 지니고 있다. 지초 추출액은 예로부터 상처, 화상치료 등 연고제로 활용되고 항균작용이 우수하여 염료로 사용되기도 하였다. 한방 약리작용 분석에 의하면 알콜해독작용(간장), 위장관에 정장작업, 설사, 변비, 복통, 체중조절, 식중독 등에 효험이 있으며 특히 고혈압, 신경통, 심장병 등에 좋다. 이 때문에 높은 알코올 도수에도 불구하고 숙취가 적은 술로 알려져 있다"
S_130,느린마을 증류주은(는) 전북 고창에서 재배한 쌀로 빚은 소주 원액을 최적으로 블랜딩한 제품이다. 알코올 도수 16.9도로 순한 목 넘김과 은은한 향이 청주의 깨끗함을 닮았다. 투명한 병과 순수한 디자인을 적용해 깨끗한 맛을 특징으로 하는 제품의 컨셉을 살렸다. 용량은 360ml로 일반 희석식 소주와 동일하다.
S_131,"원매은(는) 더한주류에서 황매실 100%로 담근 프리미엄 매실주 원매’ 20도를 라벨 리뉴얼하며 새롭게 출시했습니다. 원매는 황매실 100%로 3년 이상 숙성 시킨 프리미엄 매실주로 완숙한 상태에서 수확되는 황매실을 특허받은 제조 기술로 담가 매실 본연의 향미를 더했습니다. 샌프란시스코 주류품평회(SWSC) 2년 연속 은상 수상, 영국 주류품평회(IWSC) 은상 수상(2014) 및 우리술 품평회 리큐르부문 대상(2016) 을 수상하는 등 그 품질을 인정받았습니다."
S_132,"삼해소주은(는) 주 재료는 맵쌀과 찹쌀, 누룩, 물이고, 맑은 약주를 만든 뒤 숙성시켜서 증류하면, 약주 투입 양의 30% 정도만 얻을 수 있는 고급 소주가 되는데, 이것이 바로 삼해소주다. 삼해소주는 장기 저온 발효, 숙성 과정을 통한 약주로 증류하기 때문에 풍미가 부드럽고, 뒷맛의 여운이 길며 첨가물이 일체 들어가지 않아서 숙취가 없는 것이 특징이다."
S_133,"신례명주은(는) 혼디주와 동일한 원료, 효모를 사용해 제조한 발효원액을 맑은 상등액만 분리하여 낮은 온도에서 증류시킨 증류주이며 첨가물을 넣지 않고 빚었다. 감귤 고유의 향을 보존하여 참나무통에서 1년 이상 숙성시켜 브랜디 특유의 부드러움을 느낄 수 있다."
S_134,오디아락40은(는) 고창산 오디를 저온 숙성하여 은은한 오디향과 오디 천연의 감미를 최대한 끌어올린 제품이다. 새콤달콤한 오디의 향과 맛이 입안을 감싸며 은은하게 퍼져 부드럽게 즐길 수 있다.
S_135,"복분자아락40은(는) 국내 최대 복분자 산지 전북 고창의 복분자로만 빚은 증류주로 맛의 원숙함이 일품이다. 선운산을 중심으로 자라는 고창 복분자는 서해안의 해풍을 맞으며 자라 당도, 유효성분, 다양한 기능성이 뛰어나 고품질의 복분자술을 생산할 수 있는 최적의 여건을 갖추고 있다."
S_136,로아40 레드은(는) 로아를 만드는 한방울 한방울의 시간은 한국적인 정성스러움을 로아의 맑고 투명함은 비움과 여유 그리고 풍류를 의미합니다. 사과를 사용하여 고도주의 풍미를 부드럽게 감싸주고 은은하며 그윽하게 퍼지는 사과향을 느낄 수 있습니다.
S_137,"명랑 스컬은(는) 더한주류에서 2018년 새롭게 출시한 서울의 밤과 옥토끼프로젝트의 협업 제품이다. 기존보다 낮은 알코올 도수로 17%이다. 국내의 다른 매실주는 5~6월경 수확되는 청매를 이용하는 반면, 매실원주는 보다 완숙한 상태에서 7월경 수확되는 황매를 이용한다. 황매는 청매에 비해 향미가 뛰어나지만 고가인 단점이 있으나 최상의 원료로 최상의 제품을 만든다는 제품 철학으로 황매를 이용한다. 서울의 밤은 스트레이트로 맛을 느끼고, 언더락을 풍부한 향을 느끼고, 칵테일로 완벽한 조화를 경험할 수 있는 새로운 차원의 매실 증류주이다. 노간주나무열매가 들어간 진(GIN)의 느낌에 달콤한 향이 섞여 올라오는 것이 특징이다. 약간의 단맛이 술의 풍미를 좋게 만들고 입 안의 자극을 줄여준다."
